Finn_code	finn_pheno	UK_code	UK_pheno	h2_observed	score	priority	comments	Unnamed: 8	Соответствие	Unnamed: 10	intersect_clump_fu_n	intersect_clump_fm_n	intersect_clump_um_n	intersect_clump_fum_n
CD2_BENIGN_LIPO_SKIN_TRUNK	Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk	D24	Benign neoplasm of breast	5.58052833165e-05	0.7408280968666077	0					0	0	0	0
CD2_BENIGN_LIVER	Benign neoplasm: Liver	C22	Malignant neoplasm of liver and intrahepatic bile ducts	0.00363969087841	0.7707065343856812	0					0	0	0	0
CD2_BENIGN_LIVER	Benign neoplasm: Liver	D30	Benign neoplasm of urinary organs	0.0019146684435299998	0.7063525915145874	0					0	0	0	0
CD2_BENIGN_LIVE_BILE	Benign neoplasm: Liver/bile ducts	C22	Malignant neoplasm of liver and intrahepatic bile ducts	0.00363969087841	0.7970002889633179	0					0	0	0	0
CD2_BENIGN_LIVE_BILE	Benign neoplasm: Liver/bile ducts	D30	Benign neoplasm of urinary organs	0.0019146684435299998	0.7433545589447021	0					0	0	0	0
CD2_BENIGN_LIVE_BILE	Benign neoplasm: Liver/bile ducts	D11	Benign neoplasm of major salivary glands	-0.000387870747805	0.7255408763885498	0					0	0	0	0
CD2_BENIGN_LIVE_BILE_EXALLC	Benign neoplasm: Liver/bile ducts (all cancers excluded)	C22	Malignant neoplasm of liver and intrahepatic bile ducts	0.00363969087841	0.7172784209251404	0					0	0	0	0
CD2_BENIGN_LIVE_BILE_EXALLC	Benign neoplasm: Liver/bile ducts (all cancers excluded)	40001_K746	Other and unspecified cirrhosis of liver	-0.0508394803767	0.7047000527381897	0					0	0	0	0
CD2_BENIGN_MALE_GEN	Benign neoplasm of male genital organs	D28	Benign neoplasm of other and unspecified female genital organs	0.0022515913386399996	0.824314296245575	0					0	0	0	0
CD2_BENIGN_MALE_GEN	Benign neoplasm of male genital organs	D30	Benign neoplasm of urinary organs	0.0019146684435299998	0.8060542941093445	0					0	0	0	0
CD2_BENIGN_MALE_GEN_EXALLC	Benign neoplasm of male genital organs (all cancers excluded)	D28	Benign neoplasm of other and unspecified female genital organs	0.0022515913386399996	0.7632417082786559	0					0	0	0	0
CD2_BENIGN_MALE_GEN_EXALLC	Benign neoplasm of male genital organs (all cancers excluded)	N49	Inflammatory disorders of male genital organs, not elsewhere classified	-0.000138924580194	0.7478358149528503	0					0	0	0	0
CD2_BENIGN_MOUTH_NOS	Benign neoplasm: Other and unspecified parts of mouth	D13	Benign neoplasm of other and ill-defined parts of digestive system	0.0032124472848600004	0.7619009017944336	0					0	0	0	0
CD2_BENIGN_OESOPHAGUS	Benign neoplasm: Oesophagus	D10	Benign neoplasm of mouth and pharynx	-0.0007094091017980001	0.7880219221115112	0					0	0	0	0
CD2_BENIGN_OESOPHAGUS	Benign neoplasm: Oesophagus	C15	Malignant neoplasm of oesophagus	0.00308638072392	0.7732092142105103	0					0	0	0	0
CD2_BENIGN_OESOPHAGUS	Benign neoplasm: Oesophagus	K20	Oesophagitis	0.004906110512859999	0.7462658882141113	0					0	0	0	0
CD2_BENIGN_OROPHA_OTHER	Benign neoplasm: Other parts of oropharynx	D30	Benign neoplasm of urinary organs	0.0019146684435299998	0.7578848004341125	0					0	0	0	0
CD2_BENIGN_OVARY_EXALLC	Benign neoplasm of ovary (all cancers excluded)	N83	Noninflammatory disorders of ovary, Fallopian tube and broad ligament	0.00400257439253	0.7202161550521851	0					0	0	0	0
CD2_BENIGN_PANCREAS	Benign neoplasm: Pancreas	C25	Malignant neoplasm of pancreas	0.0033091139899899995	0.8135879635810852	0					0	0	0	0
CD2_BENIGN_PANCREAS_EXALLC	Benign neoplasm: Pancreas (all cancers excluded)	C25	Malignant neoplasm of pancreas	0.0033091139899899995	0.7019850015640259	0					0	0	0	0
CD2_BENIGN_PARATHYROID	Benign neoplasm: Parathyroid gland	D30	Benign neoplasm of urinary organs	0.0019146684435299998	0.7446032166481018	0					0	0	0	0
CD2_BENIGN_PARATHYROID	Benign neoplasm: Parathyroid gland	E21	Hyperparathyroidism and other disorders of parathyroid gland	0.000818959019482	0.7407958507537842	0					0	0	0	0
CD2_BENIGN_PAROTID	Benign neoplasm: Parotid gland	D30	Benign neoplasm of urinary organs	0.0019146684435299998	0.7343242168426514	0					0	0	0	0
CD2_BENIGN_PAROTID	Benign neoplasm: Parotid gland	D17	Benign lipomatous neoplasm	0.00149479289888	0.7330511808395386	0					0	0	0	0
CD2_BENIGN_PAROTID	Benign neoplasm: Parotid gland	D27	Benign neoplasm of ovary	0.000642433687153	0.7308827638626099	0					0	0	0	0
CD2_BENIGN_PITUITARY_CRANIPHAR	Benign neoplasm: Pituitary gland, craniopharyngeal duct	D10	Benign neoplasm of mouth and pharynx	-0.0007094091017980001	0.7863897085189819	0					0	0	0	0
CD2_BENIGN_PITUITARY_CRANIPHAR	Benign neoplasm: Pituitary gland, craniopharyngeal duct	D30	Benign neoplasm of urinary organs	0.0019146684435299998	0.7243949770927429	0					0	0	0	0
CD2_BENIGN_PITUITARY_CRANIPHAR	Benign neoplasm: Pituitary gland, craniopharyngeal duct	D11	Benign neoplasm of major salivary glands	-0.000387870747805	0.7184709310531616	0					0	0	0	0
CD2_BENIGN_PROSTATE	Benign neoplasm: Prostate	C61	Malignant neoplasm of prostate	0.0048572840188000005	0.7855613231658936	0					0	0	15	1
CD2_BENIGN_PROSTATE	Benign neoplasm: Prostate	40001_C61	Malignant neoplasm of prostate	0.0779695739992	0.7855613231658936	0					0	0	0	0
CD2_BENIGN_PROSTATE	Benign neoplasm: Prostate	D27	Benign neoplasm of ovary	0.000642433687153	0.7597153186798096	0					0	0	1	0
CD2_BENIGN_RECTOSIGMOID_JUNC	Benign neoplasm: Rectosigmoid junction	C19	Malignant neoplasm of rectosigmoid junction	-0.000759595749802	0.7908778786659241	0					0	0	0	0
CD2_BENIGN_RECTOSIGMOID_JUNC	Benign neoplasm: Rectosigmoid junction	40001_C19	Malignant neoplasm of rectosigmoid junction	-0.108773326583	0.7908778786659241	0					0	0	0	0
CD2_BENIGN_RECTUM	Benign neoplasm: Rectum	C20	Malignant neoplasm of rectum	-0.00099855226381	0.8236315846443176	0					0	0	0	0
CD2_BENIGN_RECTUM	Benign neoplasm: Rectum	40001_C20	Malignant neoplasm of rectum	-0.0428662995876	0.8236315846443176	0					0	0	0	0
CD2_BENIGN_RECTUM_EXALLC	Benign neoplasm: Rectum (all cancers excluded)	C20	Malignant neoplasm of rectum	-0.00099855226381	0.7190477252006531	0					0	0	0	0
CD2_BENIGN_RECTUM_EXALLC	Benign neoplasm: Rectum (all cancers excluded)	40001_C20	Malignant neoplasm of rectum	-0.0428662995876	0.7190477252006531	0					0	0	0	0
CD2_BENIGN_SALIVARY_NOS	Benign neoplasm: other/unspecified salivary gland	D13	Benign neoplasm of other and ill-defined parts of digestive system	0.0032124472848600004	0.7927160263061523	0					0	0	0	0
CD2_BENIGN_SIGMOID_COLON	Benign neoplasm: Sigmoid colon	C18	Malignant neoplasm of colon	0.00389227444878	0.734069287776947	0					0	0	1	0
CD2_BENIGN_SKIN_EXALLC	Other benign neoplasms of skin (all cancers excluded)	I89	Other non-infective disorders of lymphatic vessels and lymph nodes	-0.000608572158608	0.710304856300354	0					0	0	0	0
CD2_BENIGN_SKIN_EXALLC	Other benign neoplasms of skin (all cancers excluded)	D21	Other benign neoplasms of connective and other soft tissue	0.00039054513491699994	0.7062479853630066	0					0	0	0	0
CD2_BENIGN_SKIN_FACE	Benign neoplasm: Skin of other and unspecified parts of face	D28	Benign neoplasm of other and unspecified female genital organs	0.0022515913386399996	0.7716994285583496	0					0	0	0	0
CD2_BENIGN_SKIN_FACE	Benign neoplasm: Skin of other and unspecified parts of face	D13	Benign neoplasm of other and ill-defined parts of digestive system	0.0032124472848600004	0.7327041625976562	0					0	0	0	0
CD2_BENIGN_SKIN_FACE_EXALLC	Benign neoplasm: Skin of other and unspecified parts of face (all cancers excluded)	D35	Benign neoplasm of other and unspecified endocrine glands	-0.0016579833005999998	0.7046313881874084	0					0	0	0	0
CD2_BENIGN_SKIN_FACE_EXALLC	Benign neoplasm: Skin of other and unspecified parts of face (all cancers excluded)	D28	Benign neoplasm of other and unspecified female genital organs	0.0022515913386399996	0.7022653222084045	0					0	0	0	0
CD2_BENIGN_SKIN_LIP	Benign neoplasm: Skin of lip	D17	Benign lipomatous neoplasm	0.00149479289888	0.8630034923553467	0					0	0	1	0
CD2_BENIGN_SKIN_LIP	Benign neoplasm: Skin of lip	D10	Benign neoplasm of mouth and pharynx	-0.0007094091017980001	0.7787410020828247	0	?				0	0	0	0
CD2_BENIGN_SKIN_LIP	Benign neoplasm: Skin of lip	D14	Benign neoplasm of middle ear and respiratory system	0.00217002489782	0.7017109990119934	0					0	0	0	0
CD2_BENIGN_SKIN_SCALPNECK	Benign neoplasm: Skin of scalp and neck	D11	Benign neoplasm of major salivary glands	-0.000387870747805	0.7122868299484253	0					0	0	0	0
CD2_BENIGN_SKIN_TRUNK	Benign neoplasm: Skin of trunk	D17	Benign lipomatous neoplasm	0.00149479289888	0.7902219295501709	0					0	0	0	0
CD2_BENIGN_SKIN_TRUNK	Benign neoplasm: Skin of trunk	D10	Benign neoplasm of mouth and pharynx	-0.0007094091017980001	0.7190770506858826	0					0	0	0	0
CD2_BENIGN_SKIN_TRUNK	Benign neoplasm: Skin of trunk	D34	Benign neoplasm of thyroid gland	-0.0011393345878199998	0.7183164358139038	0					0	0	0	0
CD2_BENIGN_SMALL_INTESTINE	Benign neoplasm: Small intestine	K57	Diverticular disease of intestine	0.0127390438574	0.7273052334785461	0					0	0	1	0
CD2_BENIGN_STOMACH	Benign neoplasm: Stomach	D10	Benign neoplasm of mouth and pharynx	-0.0007094091017980001	0.8056971430778503	0					0	0	0	0
CD2_BENIGN_STOMACH	Benign neoplasm: Stomach	D17	Benign lipomatous neoplasm	0.00149479289888	0.7717412710189819	0					0	0	0	0
CD2_BENIGN_TONGUE	Benign neoplasm: Tongue	D17	Benign lipomatous neoplasm	0.00149479289888	0.8166652917861938	0					0	0	1	0
CD2_BENIGN_TONGUE	Benign neoplasm: Tongue	D34	Benign neoplasm of thyroid gland	-0.0011393345878199998	0.7241696119308472	0					0	0	0	0
CD2_BENIGN_TONSIL	Benign neoplasm: Tonsil	C09	Malignant neoplasm of tonsil	0.00401001586622	0.7655360102653503	0					0	0	0	0
CD2_BENIGN_TONSIL	Benign neoplasm: Tonsil	D34	Benign neoplasm of thyroid gland	-0.0011393345878199998	0.7234017252922058	0					0	0	0	0
CD2_BENIGN_UTERINE_TUBES_LIGAMENTS	Benign neoplasm: Uterine tubes and ligaments	D27	Benign neoplasm of ovary	0.000642433687153	0.7166978716850281	0					0	0	0	0
CD2_BENIGN_UTERINE_TUBES_LIGAMENTS	Benign neoplasm: Uterine tubes and ligaments	D30	Benign neoplasm of urinary organs	0.0019146684435299998	0.702888548374176	0					0	0	0	0
CD2_BENIGN_UTERINE_TUBES_LIGAMENTS_EXALLC	Benign neoplasm: Uterine tubes and ligaments (all cancers excluded)	N83	Noninflammatory disorders of ovary, Fallopian tube and broad ligament	0.00400257439253	0.7185022830963135	0					0	0	0	0
CD2_BENIGN_UTERUS_NOS_EXALLC	Other benign neoplasm of uterus: Other parts/unspecified (all cancers excluded)	N89	Other noninflammatory disorders of vagina	-0.0024476916187600004	0.7126131653785706	0					0	0	0	0
CD2_BENIGN_VULVA	Benign neoplasm: Vagina	D30	Benign neoplasm of urinary organs	0.0019146684435299998	0.7828706502914429	0					0	0	0	0
CD2_BENIGN_VULVA	Benign neoplasm: Vagina	D27	Benign neoplasm of ovary	0.000642433687153	0.7214969396591187	0					0	0	0	0
CD2_HODGKIN_LYMPHOMA	Hodgkin lymphoma	C83	Diffuse non-Hodgkin's lymphoma	-0.0012362287743	0.7992236614227295	0					0	0	0	0
CD2_HODGKIN_LYMPHOMA_EXALLC	Hodgkin lymphoma (all cancers excluded)	40001_C859	Non-Hodgkin's lymphoma, unspecified type	-0.126503543764	0.8092944025993347	0					0	0	0	0
CD2_HODGKIN_LYMPHOMA_EXALLC	Hodgkin lymphoma (all cancers excluded)	C85	Other and unspecified types of non-Hodgkin's lymphoma	0.0011861351670899999	0.7474536895751953	0					0	0	0	0
CD2_HODGKIN_LYMPHOMA_EXALLC	Hodgkin lymphoma (all cancers excluded)	C83	Diffuse non-Hodgkin's lymphoma	-0.0012362287743	0.7437147498130798	0					0	0	0	0
CD2_INSITU	In situ neoplasms	40001_C809	Malignant neoplasm, unspecified	-0.04188339593069999	0.7042081952095032	0	?				0	0	0	0
CD2_INSITU_BREAST_NOS	Carcinoma in situ of breast, other/unspecified	D07	Carcinoma in situ of other and unspecified genital organs	0.0028254164967800002	0.7383172512054443	0					0	0	0	0
CD2_INSITU_CERVIX_UTERI_ENDOCERVIX	Carcinoma in situ of cervix uteri, endocervix	C53	Malignant neoplasm of cervix uteri	-0.00198809766151	0.7978135347366333	0					0	0	0	0
CD2_INSITU_CERVIX_UTERI_ENDOCERVIX	Carcinoma in situ of cervix uteri, endocervix	N86	Erosion and ectropion of cervix uteri	0.000591873375472	0.788504958152771	0					0	0	0	0
CD2_INSITU_CERVIX_UTERI_ENDOCERVIX_EXALLC	Carcinoma in situ of cervix uteri, endocervix (all cancers excluded)	N71	Inflammatory disease of uterus, except cervix	-0.0016852351221400001	0.8090618848800659	0					0	0	0	0
CD2_INSITU_CERVIX_UTERI_EXALLC	Carcinoma in situ of cervix uteri (all cancers excluded)	N71	Inflammatory disease of uterus, except cervix	-0.0016852351221400001	0.8175302743911743	0					0	0	0	0
CD2_INSITU_CERVIX_UTERI_EXOCERVIX	Carcinoma in situ of cervix uteri, exocervix	N87	Dysplasia of cervix uteri	-0.0023106409595900004	0.8055874705314636	0					0	0	0	0
CD2_INSITU_CERVIX_UTERI_EXOCERVIX_EXALLC	Carcinoma in situ of cervix uteri, exocervix (all cancers excluded)	N71	Inflammatory disease of uterus, except cervix	-0.0016852351221400001	0.8192709684371948	0					0	0	0	0
CD2_INSITU_CERVIX_UTERI_EXOCERVIX_EXALLC	Carcinoma in situ of cervix uteri, exocervix (all cancers excluded)	N85	Other noninflammatory disorders of uterus, except cervix	-0.0007450210619450001	0.7448092699050903	0					0	0	0	0
CD2_INSITU_SKIN_FACE	Carcinoma in situ of skin of other and unspecified parts of face	D07	Carcinoma in situ of other and unspecified genital organs	0.0028254164967800002	0.7822183966636658	0					0	0	0	0
CD2_INSITU_SKIN_NOS	Carcinoma in situ of skin, other sites/unspecified	D07	Carcinoma in situ of other and unspecified genital organs	0.0028254164967800002	0.7783477902412415	0					0	0	0	0
CD2_INSITU_SKIN_TRUNK	Carcinoma in situ of skin of trunk	D05	Carcinoma in situ of breast	0.00264272763209	0.7677261233329773	0					0	0	0	0
CD2_LYMPHOID_LEUKAEMIA_EXALLC	Lymphoid leukaemia (all cancers excluded)	C92	Myeloid leukaemia	-0.00170538866974	0.7012654542922974	0					0	0	0	0
CD2_NONFOLLICULAR_LYMPHOMA	Non-follicular lymphoma	40001_C829	Follicular non-Hodgkin's lymphoma, unspecified	0.161722554139	0.7981758713722229	0					0	0	0	0
CD2_NONFOLLICULAR_LYMPHOMA	Non-follicular lymphoma	C82	Follicular [nodular] non-Hodgkin's lymphoma	-0.000410592489671	0.7527119517326355	0					0	0	2	0
CD2_NONFOLLICULAR_LYMPHOMA	Non-follicular lymphoma	40001_C859	Non-Hodgkin's lymphoma, unspecified type	-0.126503543764	0.7347061038017273	0					0	0	0	0
CD2_NONFOLLICULAR_LYMPHOMA_EXALLC	Non-follicular lymphoma (all cancers excluded)	40001_C859	Non-Hodgkin's lymphoma, unspecified type	-0.126503543764	0.7295600771903992	0					0	0	0	0
CD2_NONFOLLICULAR_LYMPHOMA_EXALLC	Non-follicular lymphoma (all cancers excluded)	40001_C829	Follicular non-Hodgkin's lymphoma, unspecified	0.161722554139	0.7258203625679016	0					0	0	0	0
CD2_NONFOLLICULAR_LYMPHOMA_EXALLC	Non-follicular lymphoma (all cancers excluded)	I89	Other non-infective disorders of lymphatic vessels and lymph nodes	-0.000608572158608	0.7024003267288208	0					0	0	0	0
CD2_PRIMARY_LYMPHOID_HEMATOPOIETIC	Primary_lymphoid and hematopoietic malignant neoplasms	C90	Multiple myeloma and malignant plasma cell neoplasms	-0.00244810037042	0.7771371006965637	0	?????????				0	0	0	0
CD2_PRIMARY_LYMPHOID_HEMATOPOIETIC	Primary_lymphoid and hematopoietic malignant neoplasms	40001_C97	Malignant neoplasms of independent (primary) multiple sites	-0.230884565934	0.7519153356552124	0					0	0	0	0
CD2_PRIMARY_LYMPHOID_HEMATOPOIETIC	Primary_lymphoid and hematopoietic malignant neoplasms	C15	Malignant neoplasm of oesophagus	0.00308638072392	0.7298011183738708	0					0	0	0	0
CD2_TNK_LYMPHOMA	Mature T/NK-cell lymphomas	40001_C911	Chronic lymphocytic leukaemia	0.059085085305699996	0.7043294310569763	0					0	0	0	0
CHONDRO_OTH	Other chondrocalcinosis	M46	Other inflammatory spondylopathies	0.00238485111918	0.7543012499809265	0					0	0	0	0
CHRONMYELOPRO	Chronic myeloproliferative disease	40001_C921	Chronic myeloid leukaemia	-0.009976891824899999	0.726171612739563	0	?				0	0	0	0
CHRONMYELOPRO	Chronic myeloproliferative disease	40001_C900	Multiple myeloma	-0.0264428850486	0.7008839845657349	0	?				0	0	0	0
CML	Chronic myeloid leukaemia [CML], BCR/ABL-positive	40001_C911	Chronic lymphocytic leukaemia	0.059085085305699996	0.7895415425300598	0					0	0	0	0
COPD_ASTHMA_PNEUMONIA_SEPSIS	COPD/asthma related pneumonia or pneumonia derived septichaemia	J13	Pneumonia due to Streptococcus pneumoniae	-0.0007038506674139999	0.8026658296585083	0					0	0	0	0
COPD_INSUFFICIENCY	COPD-related respiratory insufficiency	40001_J440	Chronic obstructive pulmonary disease with acute lower respiratory infection	-0.006759804100290001	0.7206294536590576	0					0	0	0	0
C_DIFFICILE_ENTEROCOLITIS	Enterocolitis due to Clostridium difficile	J13	Pneumonia due to Streptococcus pneumoniae	-0.0007038506674139999	0.7309756278991699	0					0	1	0	0
C_DIFFICILE_ENTEROCOLITIS	Enterocolitis due to Clostridium difficile	K50	Crohn's disease [regional enteritis]	0.00449181324878	0.7035003304481506	0					1	0	5	2
C_DIFFICILE_ENTEROCOLITIS	Enterocolitis due to Clostridium difficile	K51	Ulcerative colitis	0.0063387391341099995	0.7013223171234131	0					0	0	4	0
D3_AIHA_OTHER	Other autoimmune haemolytic anaemias	D61	Other aplastic anaemias	-0.0030453668586700004	0.7277823686599731	0	?				0	0	0	0
D3_ITP	Idiopathic thrombocytopenic purpura	D45	Polycythaemia vera	0.00386022372127	0.721765398979187	0					0	0	4	0
DM_HYPOGLYC	Diabetic hypoglycemia	E10	Insulin-dependent diabetes mellitus	0.00428317957721	0.7377163171768188	0	?				0	6	9	3
DM_POLYNEURO	Diabetic polyneuropathy	G61	Inflammatory polyneuropathy	0.000240052308967	0.7660990357398987	0					0	0	0	0
DRUGADVERS_SYSTEMIC_LUPUS_ERYTHEMAT	Drug-induced systemic lupus erythematosus	M32	Systemic lupus erythematosus	-0.00010074437287000001	0.7890676259994507	0	?				0	0	0	0
E4_CARCISDR	Carcinoid syndrome	D04	Carcinoma in situ of skin	-0.00118757193976	0.7068985104560852	0					0	0	0	0
E4_DIABETES	Diabetes mellitus	O24	Diabetes mellitus in pregnancy	-0.000232006725123	0.8868562579154968	0	?????				0	0	0	0
E4_ENDOMETPOSTOP	Postprocedural endocrine and metabolic disorders, not elsewhere classified	D44	Neoplasm of uncertain or unknown behaviour of endocrine glands	-0.00283915630762	0.7064918279647827	0					0	0	0	0
E4_HYPOPARA	Hypoparathyroidism	E21	Hyperparathyroidism and other disorders of parathyroid gland	0.000818959019482	0.7791146039962769	0					0	0	0	0
E4_THYROIDITSUBAC	Subacute thyroiditis	D34	Benign neoplasm of thyroid gland	-0.0011393345878199998	0.7301101088523865	0					0	2	2	1
E4_THYTOXNOD	Thyrotoxicosis with toxic single thyroid nodule	C73	Malignant neoplasm of thyroid gland	8.43537174316e-05	0.803877592086792	0					0	0	1	0
E4_THYTOXNOD	Thyrotoxicosis with toxic single thyroid nodule	40001_C73	Malignant neoplasm of thyroid gland	0.0813721001293	0.803877592086792	0					0	0	0	0
ERECTILE_DYSFUNCTION	Erectile dysfunction	40001_C539	Cervix uteri, unspecified	-0.09091128946489999	0.7073855996131897	0					0	0	0	0
F5_PERSBEHORG	Personality and behavioural disorders due to brain disease, damage and dysfunction	G93	Other disorders of brain	-0.0010364892370700002	0.705046534538269	0					0	0	0	0
F5_PSYCHOTH	Other and unspecified nonorganic psychotic disorders	M43	Other deforming dorsopathies	-0.000981208800293	0.7167708277702332	0	?				0	0	0	0
FG_PULMHEART	Pulmonary heart disease	40001_I110	Hypertensive heart disease with (congestive) heart failure	-0.0601773035315	0.7446368932723999	0					0	0	0	0
FG_PULMHEART	Pulmonary heart disease	40001_I500	Congestive heart failure	-0.00982367846512	0.7200297117233276	0					0	0	0	0
G6_ALCODEGEN	Degeneration of the brain due to alcohol	F10	Mental and behavioural disorders due to use of alcohol	-0.00231715077958	0.7982919216156006	0	???				0	0	0	0
G6_DRUGPOLY	Drug-induced polyneuropathy	G61	Inflammatory polyneuropathy	0.000240052308967	0.8277022242546082	0					0	0	0	0
G6_MENINGBACT	Bacterial meningitis	A87	Viral meningitis	-0.0027615436448499998	0.9152416586875916	0					0	0	0	0
G6_PARKSCND	Secondary parkinsonism+Parkinsonism in other disease	G20	Parkinson's disease	-0.0036869044743200003	0.7129902839660645	0	????				0	0	0	0
G6_PARKSCND	Secondary parkinsonism+Parkinsonism in other disease	40001_G20	Parkinson's disease	-0.128427843583	0.7129902839660645	0	????				0	0	0	0
H7_ASTIGMATISM	Astigmatism	J46	Status asthmaticus	0.0011316474260299999	0.705428421497345	0					0	0	0	0
H7_BINODISTOTH	Other disorders of binocular vision	H35	Other retinal disorders	-0.000913826291222	0.7237669229507446	0					0	0	0	0
H7_CHOROIDOTH	Other disorders of choroid	M46	Other inflammatory spondylopathies	0.00238485111918	0.7042676210403442	0					0	0	1	0
H7_CONJUHAEMOR	conjunctival haemorrhage	I61	Intracerebral haemorrhage	0.00250274860941	0.7331202626228333	0					0	0	0	0
H7_CORNULCER	Corneal ulcer	K26	Duodenal ulcer	-0.0008428673953110002	0.7506281733512878	0					0	1	0	0
H7_KERATITISOTH	Other keratitis	L30	Other dermatitis	-0.00295924789294	0.7807446122169495	0					0	0	0	0
H7_OPTICDISCOTH	Other disorders of optic disc	H27	Other disorders of lens	-0.00261386493763	0.7821677923202515	0					0	0	0	0
H7_OPTICDISCOTH	Other disorders of optic disc	H18	Other disorders of cornea	-0.0029283700809299997	0.708726704120636	0					0	0	2	0
H7_RETINOCHISISCYST	Retinoschisis and retinal cysts	H34	Retinal vascular occlusions	0.00259537746152	0.7373462319374084	0					0	0	0	0
H7_VASCCILIARY	Hyphaema and other vascular disorders of iris and ciliary body	L91	Hypertrophic disorders of skin	-0.00200995157656	0.7024567127227783	0					0	0	0	0
H7_VITRHAEMORR	Vitreous haemorrhage	I61	Intracerebral haemorrhage	0.00250274860941	0.8819954395294191	0					0	2	1	1
H7_VITRHAEMORR	Vitreous haemorrhage	40001_I619	Intracerebral haemorrhage, unspecified	0.1199727761	0.8633816838264465	0					0	0	0	0
H7_VITRHAEMORR	Vitreous haemorrhage	40001_K264	Chronic or unspecified with haemorrhage	-0.023405503488699998	0.7878830432891846	0					0	0	0	0
H7_VITROTH	Other and unspecified disorders of vitreous body	R93	Abnormal findings on diagnostic imaging of other body structures	-0.00357535061313	0.74454665184021	0					0	0	0	0
H8_HL_IDIOP	Sudden idiopathic hearing loss	H90	Conductive and sensorineural hearing loss	-0.000931115108244	0.7290249466896057	0					0	0	0	0
I9_AORTANEUR_EXNONE	Aortic aneurysm (no controls excluded)	I35	Nonrheumatic aortic valve disorders	7.8539867141e-05	0.7110223174095154	0					0	0	0	0
I9_CHD	Major coronary heart disease event	I25	Chronic ischaemic heart disease	0.0188306745	0.7631707787513733	0					0	14	31	15
I9_CHD	Major coronary heart disease event	40001_I500	Congestive heart failure	-0.00982367846512	0.7272571325302124	0					0	0	0	0
I9_HEARTFAIL_AND_HYPERTCARDIOM	Heart failure and hypertrophic cardiomyopathy	40001_I119	Hypertensive heart disease without (congestive) heart failure	-0.128893668098	0.7062960863113403	0					0	0	0	0
I9_HEARTFAIL_NS	Heart failure, not strict	I51	Complications and ill-defined descriptions of heart disease	0.00117222645652	0.7006379961967468	0					0	0	0	0
I9_HYPERTENSION	Hypertensive diseases	L91	Hypertrophic disorders of skin	-0.00200995157656	0.834463357925415	0					0	9	0	0
I9_HYPERTENSION	Hypertensive diseases	I12	Hypertensive renal disease	0.0022915961654	0.7072730064392091	0	???				0	17	0	0
I9_HYPERTROCARDMYOP	Hypertrophic cardiomyopathy	L91	Hypertrophic disorders of skin	-0.00200995157656	0.7513282895088196	0					0	0	0	0
I9_HYPERTROCARDMYOP	Hypertrophic cardiomyopathy	40001_I255	Ischaemic cardiomyopathy	-0.0132703500902	0.7431151866912842	0					0	0	0	0
I9_HYPTENSHD_EXNONE	Hypertensive Heart Disease (no controls excluded)	40001_I259	Chronic ischaemic heart disease, unspecified	0.146980937679	0.7649708986282349	0					0	0	0	0
I9_HYPTENSPUL	Hypertension, Pulmonary Arterial	40001_I110	Hypertensive heart disease with (congestive) heart failure	-0.0601773035315	0.7913808226585388	0					0	0	0	0
I9_HYPTENSPUL_EXNONE	Hypertension, Pulmonary Arterial (no controls excluded)	40001_I119	Hypertensive heart disease without (congestive) heart failure	-0.128893668098	0.7202892303466797	0					0	0	0	0
I9_IHD	Ischaemic heart disease, wide definition	40001_I110	Hypertensive heart disease with (congestive) heart failure	-0.0601773035315	0.7024692296981812	0					0	0	0	0
I9_INTRACRA	Nontraumatic intracranial haemmorrhage	40001_I619	Intracerebral haemorrhage, unspecified	0.1199727761	0.7805151939392091	0					0	0	0	0
I9_INTRACRA_EXNONE	Nontraumatic intracranial haemmorrhage (no controls excluded)	40001_I619	Intracerebral haemorrhage, unspecified	0.1199727761	0.7298364639282227	0					0	0	0	0
I9_LYMPHOTH_EXNONE	Other noninfective disordersof lymphatic vessels and lymph nodes (no controls excluded)	D47	Other neoplasms of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue	0.0014861290628900002	0.7022696733474731	0					0	0	0	0
I9_MI_COMPLICATIONS	Complications following myocardial infarction	I21	Acute myocardial infarction	0.00869808426931	0.7776838541030884	0					0	0	5	0
I9_MI_COMPLICATIONS	Complications following myocardial infarction	I22	Subsequent myocardial infarction	0.00269569284142	0.7683782577514648	0					0	0	0	0
I9_MI_COMPLICATIONS	Complications following myocardial infarction	40001_I219	Acute myocardial infarction, unspecified	-0.278996727358	0.7651357054710388	0					0	0	0	0
I9_MI_COMPLICATIONS_EXNONE	Complications following myocardial infarction (no controls excluded)	40001_I219	Acute myocardial infarction, unspecified	-0.278996727358	0.7474360466003418	0					0	0	0	0
I9_MYOCARD	Myocarditis	I21	Acute myocardial infarction	0.00869808426931	0.7045487761497498	0					0	0	7	0
I9_NONISCHCARDMYOP	Non-ischemic cardiomyopathy	40001_I255	Ischaemic cardiomyopathy	-0.0132703500902	0.7229231595993042	0					0	0	0	0
I9_OTHILLHEART	Other or ill-defined heart diseases	I51	Complications and ill-defined descriptions of heart disease	0.00117222645652	0.7692723870277405	0					0	0	0	0
I9_OTHILLHEART_EXNONE	Other or ill-defined heart diseases (no controls excluded)	I51	Complications and ill-defined descriptions of heart disease	0.00117222645652	0.7721875905990601	0					0	0	0	0
